,method,comp,suff
139,ig,0.19590872526168823,-4.4465065002441406e-05
140,ig,0.9266554713249207,0.014380037784576416
141,ig,0.08078855276107788,-0.0016762018203735352
142,ig,0.0034502148628234863,0.00010627508163452148
143,ig,0.0007290244102478027,0.0020480751991271973
144,ig,0.00024646520614624023,-0.00023365020751953125
145,ig,0.0012943148612976074,0.0003102421760559082
146,ig,0.0001112818717956543,4.017353057861328e-05
147,ig,0.01611030101776123,0.013444066047668457
148,ig,0.5433760583400726,2.6941299438476562e-05
149,ig,0.00048416852951049805,9.053945541381836e-05
150,ig,0.005694985389709473,0.38653743267059326
151,ig,0.40233101695775986,-0.5577118098735809
152,ig,0.0004749894142150879,0.002356231212615967
153,ig,0.013557732105255127,0.004989266395568848
154,ig,0.4572380781173706,0.006361961364746094
155,ig,0.00039893388748168945,8.970499038696289e-05
156,ig,0.4924617409706116,0.0035380125045776367
157,ig,0.00014126300811767578,9.298324584960938e-06
158,ig,0.0005052685737609863,0.15785819292068481
159,ig,0.7853546626865864,0.7593042440712452
160,ig,0.3363282084465027,0.0018486380577087402
161,ig,0.00041610002517700195,0.0016384720802307129
162,ig,0.17755162715911865,0.00016897916793823242
163,ig,0.9698171729687601,-0.024043917655944824
164,ig,0.7190994620323181,-0.002690553665161133
165,ig,0.3358191251754761,-1.6510486602783203e-05
166,ig,0.01116865873336792,4.863739013671875e-05
167,ig,0.00044727325439453125,3.266334533691406e-05
168,ig,0.00014722347259521484,7.957220077514648e-05
169,ig,0.0045906901359558105,0.14927756786346436
170,ig,0.9764372389763594,-0.00035518407821655273
171,ig,0.005387425422668457,0.002398669719696045
172,ig,0.00020748376846313477,0.0026107430458068848
173,ig,0.9933736994862556,-0.0001844167709350586
174,ig,2.562999725341797e-05,0.0002802610397338867
175,ig,0.003653883934020996,0.0016674995422363281
176,ig,0.9574133194983006,6.073713302612305e-05
177,ig,0.0010797977447509766,0.0005829334259033203
178,ig,0.0003153681755065918,-2.5033950805664062e-05
179,ig,0.28635674715042114,0.9099737405776978
180,ig,0.0001761317253112793,0.04964780807495117
181,ig,0.9965460150269791,0.00677567720413208
182,ig,0.8857139032334089,-0.1010439395904541
183,ig,0.9969417508691549,5.960464477539062e-07
184,ig,0.3485563397407532,0.0004973411560058594
185,ig,0.9955391548573971,-0.0002498626708984375
186,ig,0.9876183355227113,0.17418265342712402
187,ig,0.004324555397033691,0.00038993358612060547
188,ig,0.9749926384538412,-0.0036403536796569824
189,ig,0.002628028392791748,0.00039309263229370117
190,ig,0.9268512651324272,0.982828214764595
191,ig,0.07009035348892212,-5.984306335449219e-05
192,ig,0.03055286407470703,0.2211262583732605
193,ig,0.003106534481048584,0.003883659839630127
194,ig,0.01248931884765625,-0.00023055076599121094
195,ig,0.00010687112808227539,0.10477447509765625
196,ig,0.8422650843858719,-0.00023126602172851562
197,ig,0.004533052444458008,-9.000301361083984e-06
198,ig,0.00014007091522216797,-2.86102294921875e-06
199,ig,0.5297925004269928,0.37322333455085754
200,ig,0.02626967430114746,0.5041537284851074
201,ig,0.00020700693130493164,0.0027779340744018555
202,ig,0.008409738540649414,0.0010919570922851562
203,ig,0.0018405318260192871,0.0005792379379272461
204,ig,0.9817512426525354,0.01278311014175415
205,ig,0.04569554328918457,-0.0004988908767700195
206,ig,0.0012326836585998535,0.0010330677032470703
207,ig,0.11217588186264038,0.27882081270217896
208,ig,0.00019413232803344727,-7.62939453125e-06
209,ig,0.9336758255958557,0.2530074715614319
210,ig,0.023691296577453613,-3.135204315185547e-05
211,ig,2.7894973754882812e-05,0.00021392107009887695
212,ig,0.0004811882972717285,-5.227327346801758e-05
213,ig,0.020991206169128418,-0.00020390748977661133
214,ig,0.9828594550490379,-0.0002727508544921875
215,ig,0.9888777937740088,-0.00953972339630127
216,ig,0.988904170691967,0.7819142192602158
217,ig,0.0004190206527709961,0.005951583385467529
218,ig,0.9384841285645962,-0.00011920928955078125
219,ig,0.036452651023864746,0.0009638667106628418
220,ig,0.00035053491592407227,5.5670738220214844e-05
221,ig,0.0003591179847717285,0.002680063247680664
222,ig,0.026783883571624756,-0.0003425478935241699
223,ig,0.00035202503204345703,0.0010183453559875488
224,ig,0.005392968654632568,0.0001690387725830078
225,ig,0.002191305160522461,0.08939749002456665
226,ig,1.0848045349121094e-05,0.0005022883415222168
227,ig,0.9969677159097046,-0.0012055039405822754
228,ig,0.00938338041305542,0.0014671087265014648
229,ig,0.005889797583222389,-0.9639590112492442
230,ig,0.6767289638519287,-0.0012897849082946777
231,ig,0.040339529514312744,0.0007128715515136719
232,ig,0.32144999504089355,0.008812129497528076
233,ig,0.8910681009292603,-0.0016219019889831543
234,ig,4.2438507080078125e-05,0.0010554790496826172
235,ig,0.9547146670520306,-0.00037914514541625977
236,ig,0.8617474585771561,-9.304285049438477e-05
237,ig,0.5410138070583344,0.004927158355712891
238,ig,0.003908693790435791,-8.803606033325195e-05
239,ig,0.8521726280450821,0.0007905960083007812
240,ig,0.20564407110214233,-0.00024694204330444336
241,ig,0.005340576171875,0.0048989057540893555
242,ig,0.028578519821166992,-0.00015735626220703125
243,ig,0.9979332248913124,0.06137818098068237
244,ig,0.995091418735683,-0.0035772323608398438
245,ig,0.8511966615915298,0.01206904649734497
246,ig,0.9984509182395414,0.0014154314994812012
247,ig,0.0008848905563354492,0.0008576512336730957
248,ig,5.245208740234375e-06,0.025651633739471436
249,ig,0.0030313730239868164,0.0033849477767944336
250,ig,0.05194401741027832,0.00041288137435913086
251,ig,0.4035760760307312,-0.0004736781120300293
252,ig,0.8576289564371109,-0.00026166439056396484
253,ig,0.0236014723777771,-0.00029212236404418945
254,ig,0.3125953320413828,-0.6821341812610626
255,ig,0.03082829713821411,0.010042428970336914
256,ig,0.05946832895278931,0.8727639764547348
257,ig,0.9503712505102158,0.014831840991973877
258,ig,0.001175999641418457,-1.1324882507324219e-05
259,ig,0.09214425086975098,0.002397775650024414
260,ig,0.000560760498046875,4.4345855712890625e-05
261,ig,0.9525549113750458,0.7562018930912018
262,ig,0.0437052845954895,7.152557373046875e-06
263,ig,0.0024153590202331543,-0.00011938810348510742
264,ig,0.9854571148753166,-0.00508803129196167
265,ig,0.04629892110824585,0.17874175310134888
266,ig,0.17276776395738125,-0.7796808034181595
267,ig,0.000585019588470459,0.7082120180130005
268,ig,0.9501846460625529,0.09742408990859985
269,ig,0.0006258487701416016,0.0003883838653564453
270,ig,0.07274454832077026,0.00017333030700683594
271,ig,2.8431415557861328e-05,8.302927017211914e-05
272,ig,0.007501721382141113,1.8358230590820312e-05
273,ig,0.9969400926493108,-0.0003611445426940918
274,ig,0.6845457181334496,-0.13396871089935303
275,ig,0.0009383559226989746,7.033348083496094e-06
276,ig,8.90493392944336e-05,0.00028765201568603516
277,ig,0.46400994062423706,-0.00011551380157470703
278,ig,0.1518121361732483,0.0027655959129333496
279,ig,0.00017249584197998047,0.0692676305770874
280,ig,0.004080653190612793,0.0008572936058044434
281,ig,0.0014536380767822266,0.019304990768432617
282,ig,1.9848346710205078e-05,0.00018447637557983398
283,ig,0.0398140549659729,-0.00011169910430908203
284,ig,0.5833499431610107,7.95125961303711e-05
285,ig,0.8793679773807526,0.004352927207946777
286,ig,0.0008702278137207031,0.0001533031463623047
287,ig,0.10105861409101635,-0.4354626089334488
288,ig,0.00221937894821167,4.6193599700927734e-05
289,ig,0.9977869889698923,-0.00025707483291625977
290,ig,0.9739896757528186,0.11601829528808594
291,ig,0.022958695888519287,0.00019347667694091797
292,ig,0.9821192435920238,-1.8835067749023438e-05
293,ig,0.011487603187561035,0.009461581707000732
294,ig,0.9475723281502724,0.6877738833427429
295,ig,0.0017254948616027832,0.0004704594612121582
296,ig,6.03795051574707e-05,0.19159024953842163
297,ig,0.010529875755310059,0.00029146671295166016
298,ig,0.00041729211807250977,0.0020671486854553223
299,ig,0.3683141637593508,-0.626607358455658
0,shap,0.006951689720153809,-0.00022792816162109375
1,shap,0.9732847474515438,-0.00010526180267333984
2,shap,0.00022906064987182617,0.0006352066993713379
3,shap,0.31366964732296765,-0.6834084391593933
4,shap,0.9591606634203345,-0.03825855255126953
5,shap,0.9804994892328978,0.10370874404907227
6,shap,0.001625657081604004,-1.3113021850585938e-06
7,shap,0.004733026027679443,0.00020760297775268555
8,shap,0.015761733055114746,4.410743713378906e-06
9,shap,0.34228384494781494,-0.002252936363220215
10,shap,5.501508712768555e-05,0.0007205605506896973
11,shap,0.990910863969475,-0.0014384984970092773
12,shap,0.0009542107582092285,0.10525864362716675
13,shap,0.002792060375213623,0.00016617774963378906
14,shap,0.00675886869430542,-0.0007364749908447266
15,shap,0.03334230184555054,7.37309455871582e-05
16,shap,0.007738173007965088,0.00021439790725708008
17,shap,0.9708696119487286,-0.0001741647720336914
18,shap,0.0001245737075805664,0.00012731552124023438
19,shap,0.9520732462406158,-0.00031495094299316406
20,shap,0.0054492950439453125,-0.00035393238067626953
21,shap,0.15659469366073608,-0.0016729235649108887
22,shap,0.9935333682806231,0.9835373722016811
23,shap,0.9795866403728724,-8.654594421386719e-05
24,shap,0.9792464263737202,0.013819992542266846
25,shap,5.751848220825195e-05,-3.540515899658203e-05
26,shap,0.0059102114755660295,-0.9591372776776552
27,shap,0.26191890239715576,-0.000521540641784668
28,shap,0.9967247354798019,0.005099117755889893
29,shap,0.101032555103302,-6.4849853515625e-05
30,shap,0.8618084155023098,0.3745192885398865
31,shap,0.0006115436553955078,-3.445148468017578e-05
32,shap,0.11424338817596436,-0.006819307804107666
33,shap,0.24696820974349976,4.51207160949707e-05
34,shap,0.9943339074961841,0.0016289353370666504
35,shap,0.0006120800971984863,0.0028173327445983887
36,shap,0.07927054166793823,-2.866983413696289e-05
37,shap,0.0006142258644104004,1.2755393981933594e-05
38,shap,0.00797879695892334,-9.60230827331543e-05
39,shap,0.00020802021026611328,0.0008273124694824219
40,shap,0.8034558445215225,-0.0007548332214355469
41,shap,0.995564482989721,-0.0015778541564941406
42,shap,0.002488255500793457,0.0015016794204711914
43,shap,0.893924644915387,-0.10369288921356201
44,shap,0.9746123861987144,-0.022234737873077393
45,shap,0.023385941982269287,0.03196614980697632
46,shap,0.29077672958374023,0.0002180337905883789
47,shap,0.9498797096312046,-0.0019342899322509766
48,shap,0.9911143151111901,-0.0016199946403503418
49,shap,0.09069168567657471,-7.206201553344727e-05
50,shap,0.30434590578079224,0.024308085441589355
51,shap,0.22088909149169922,-0.0009183883666992188
52,shap,0.020487487316131592,6.967782974243164e-05
53,shap,0.0026123449206352234,-0.9957401135470718
54,shap,0.9762526340782642,-0.014711380004882812
55,shap,0.18485981225967407,0.104961097240448
56,shap,0.0003453493118286133,1.2755393981933594e-05
57,shap,0.0012114644050598145,7.18235969543457e-05
58,shap,0.9765918720513582,-0.002415955066680908
59,shap,0.0005828738212585449,0.1585199236869812
60,shap,0.008242189884185791,-4.458427429199219e-05
61,shap,0.9966115863062441,0.9922320060431957
62,shap,0.8830485492944717,0.2243032455444336
63,shap,0.9684207085520029,-0.007284641265869141
64,shap,0.003883838653564453,0.00019365549087524414
65,shap,0.15395677089691162,-0.0003724098205566406
66,shap,0.7374143302440643,-0.00013148784637451172
67,shap,0.9955376535654068,-0.0024293065071105957
68,shap,0.5933144688606262,-4.9054622650146484e-05
69,shap,0.001977205276489258,0.02501547336578369
70,shap,0.25952863693237305,0.00011622905731201172
71,shap,0.20700788497924805,9.22083854675293e-05
72,shap,0.012686014175415039,0.0003591179847717285
73,shap,0.0005775690078735352,1.0311603546142578e-05
74,shap,0.06257504224777222,0.03904014825820923
75,shap,0.7534323185682297,-0.0003675222396850586
76,shap,0.9560698084533215,0.2528318166732788
77,shap,0.6107756092096679,-0.3827561140060425
78,shap,0.0019158720970153809,0.00029659271240234375
79,shap,0.021654069423675537,-0.003694295883178711
80,shap,0.924090962857008,-0.022073984146118164
81,shap,0.9795333547517657,-0.01215583086013794
82,shap,0.09836053848266602,0.025002777576446533
83,shap,0.5535868406295776,-0.00011074542999267578
84,shap,0.024508655071258545,0.003826320171356201
85,shap,0.9866013638675213,-0.000276029109954834
86,shap,0.3834570646286011,-0.005850672721862793
87,shap,0.16075116395950317,0.001252591609954834
88,shap,0.988368721678853,0.009330689907073975
89,shap,0.7791253253817558,-0.15403008460998535
90,shap,0.0418394785374403,-0.9022903069853783
91,shap,0.0009627938270568848,0.0003458857536315918
92,shap,0.024221956729888916,-0.00031620264053344727
93,shap,0.011739850044250488,6.240606307983398e-05
94,shap,0.0005341768264770508,0.002185642719268799
95,shap,0.0017588138580322266,0.006018340587615967
96,shap,5.316734313964844e-05,0.0031513571739196777
97,shap,0.729087620973587,0.00658571720123291
98,shap,0.005411326885223389,-8.565187454223633e-05
99,shap,0.00035649538040161133,7.551908493041992e-05
100,shap,0.977472297847271,0.007485389709472656
101,shap,0.0017525553703308105,0.00016516447067260742
102,shap,0.9969632532447577,-0.000704646110534668
103,shap,0.4148867130279541,6.562471389770508e-05
104,shap,0.9941662040073425,-0.00319671630859375
105,shap,0.9977651800727472,0.0026892423629760742
106,shap,0.0016850829124450684,-4.6253204345703125e-05
107,shap,0.9940363466739655,-0.000555574893951416
108,shap,0.9864894626662135,-0.0031087398529052734
109,shap,0.04175591468811035,-0.0022502541542053223
110,shap,0.9845160245895386,-2.300739288330078e-05
111,shap,0.5394333841686603,0.42384476959705353
112,shap,0.0002594590187072754,0.105296790599823
113,shap,0.1251702904701233,0.10536223649978638
114,shap,0.007167398929595947,0.0020467042922973633
115,shap,0.004210174083709717,-6.836652755737305e-05
116,shap,0.9425985217094421,0.015417814254760742
117,shap,0.01974707841873169,-9.649991989135742e-05
118,shap,0.9383029956370592,0.8962562531232834
119,shap,0.011095726862549782,-0.986266365274787
120,shap,0.002752959728240967,-9.715557098388672e-06
121,shap,0.9786650910973549,-0.0052571892738342285
122,shap,0.9007126837968826,0.5050477087497711
123,shap,0.0028970837593078613,9.042024612426758e-05
124,shap,0.06740373373031616,-3.9696693420410156e-05
125,shap,0.0023016929626464844,8.70823860168457e-05
126,shap,0.9899622648954391,1.2695789337158203e-05
127,shap,0.013742506504058838,-0.0001227855682373047
128,shap,0.05358642339706421,-2.8967857360839844e-05
129,shap,0.901022455887869,-0.09709525108337402
130,shap,0.9741365741938353,0.017292916774749756
131,shap,0.9854671452194452,-0.0002944469451904297
132,shap,0.988855691626668,-0.0005660653114318848
133,shap,-0.15449804067611694,-0.126689612865448
134,shap,0.10865217298851348,-0.8871801644563675
135,shap,0.15618807077407837,-0.00019431114196777344
136,shap,0.0004684925079345703,0.0002599954605102539
137,shap,0.004692971706390381,0.00014388561248779297
138,shap,0.9951771900523454,-0.0012957453727722168
139,shap,0.899743027985096,-7.766485214233398e-05
140,shap,0.23661237955093384,-0.00023794174194335938
141,shap,0.9930640934035182,-0.0009499192237854004
142,shap,0.5139212012290955,0.005728721618652344
143,shap,0.0008921623229980469,0.7400301098823547
144,shap,0.9918878492899239,0.000493168830871582
145,shap,0.01915222406387329,5.918741226196289e-05
146,shap,0.00025719404220581055,4.112720489501953e-05
147,shap,0.007783353328704834,-0.00012296438217163086
148,shap,0.34060871601104736,-2.7954578399658203e-05
149,shap,0.0007930994033813477,4.5239925384521484e-05
150,shap,0.004931509494781494,0.002332448959350586
151,shap,0.4247338119894266,-0.52621790766716
152,shap,0.0004749894142150879,0.002356231212615967
153,shap,0.9926970540545881,-0.0003750324249267578
154,shap,0.6785494089126587,0.002367377281188965
155,shap,0.003975272178649902,-9.5367431640625e-07
156,shap,0.9431533291935921,0.0015178918838500977
157,shap,0.00014126300811767578,9.298324584960938e-06
158,shap,0.0005052685737609863,0.15785819292068481
159,shap,0.7840120634064078,-0.19940221309661865
160,shap,0.9702466111630201,0.00040596723556518555
161,shap,0.00024205446243286133,0.0001881122589111328
162,shap,0.19832104444503784,-0.0001443028450012207
163,shap,0.9695449399296194,-0.02471911907196045
164,shap,0.9944656591396779,-0.0028098225593566895
165,shap,0.20790791511535645,-0.0001798868179321289
166,shap,0.01116865873336792,4.863739013671875e-05
167,shap,0.00044727325439453125,3.266334533691406e-05
168,shap,0.005962669849395752,0.0006793737411499023
169,shap,0.0007439255714416504,0.10550570487976074
170,shap,0.9838913101702929,-0.0005714297294616699
171,shap,0.0030146241188049316,0.0010479092597961426
172,shap,0.0035297274589538574,0.99845573422499
173,shap,0.9933736994862556,-0.0001844167709350586
174,shap,2.562999725341797e-05,0.0002802610397338867
175,shap,0.0060797929763793945,-9.876489639282227e-05
176,shap,0.9760212376713753,-0.0001284480094909668
177,shap,0.0017868280410766602,3.8623809814453125e-05
178,shap,0.0006801486015319824,-8.58306884765625e-06
179,shap,0.9928435571491718,0.02969205379486084
180,shap,0.05305671691894531,0.02160745859146118
181,shap,0.9945628398563713,0.0006338357925415039
182,shap,0.8854571124538779,-0.10186147689819336
183,shap,0.9960465021431446,-2.6226043701171875e-06
184,shap,0.040971338748931885,-0.00011265277862548828
185,shap,0.9955391548573971,-0.0002498626708984375
186,shap,0.9736792556941509,0.0033816099166870117
187,shap,0.014670014381408691,7.480382919311523e-05
188,shap,0.9610109999775887,-0.003680706024169922
189,shap,0.02477365732192993,0.0044283270835876465
190,shap,0.05036342144012451,0.8366298526525497
191,shap,0.9160742983222008,1.5437602996826172e-05
192,shap,0.979625703766942,0.9259781315922737
193,shap,0.11813974380493164,1.0251998901367188e-05
194,shap,0.6904230415821075,-0.00011754035949707031
195,shap,0.00040417909622192383,2.205371856689453e-05
196,shap,0.829510971903801,-0.00020313262939453125
197,shap,0.001938462257385254,5.7816505432128906e-05
198,shap,0.021369993686676025,5.4836273193359375e-06
199,shap,0.5297925004269928,0.37322333455085754
200,shap,0.06351089477539062,-0.0005764365196228027
201,shap,0.0003045201301574707,4.2498111724853516e-05
202,shap,0.020826220512390137,3.987550735473633e-05
203,shap,0.05021512508392334,-0.0001455545425415039
204,shap,0.9877015147358179,0.0061457157135009766
205,shap,0.011575937271118164,-0.0004734992980957031
206,shap,0.0012326836585998535,0.0010330677032470703
207,shap,0.7418688535690308,0.3004179000854492
208,shap,0.00011181831359863281,-2.014636993408203e-05
209,shap,0.9149275571107864,-0.0005958080291748047
210,shap,0.028762757778167725,0.00019675493240356445
211,shap,6.645917892456055e-05,0.00011354684829711914
212,shap,0.0012208223342895508,6.824731826782227e-05
213,shap,0.7629706710577011,-0.0001125335693359375
214,shap,0.982214642688632,0.0004150271415710449
215,shap,0.9886238059261814,-0.009559154510498047
216,shap,0.988904170691967,0.7819142192602158
217,shap,0.0007688999176025391,0.0008237361907958984
218,shap,0.9915017420426011,0.0003565549850463867
219,shap,0.8706806600093842,0.01083838939666748
220,shap,0.015253901481628418,9.775161743164062e-06
221,shap,0.0003591179847717285,0.002680063247680664
222,shap,0.02651745080947876,-0.0003291964530944824
223,shap,0.04132777452468872,-0.0001927018165588379
224,shap,0.0009666681289672852,9.816884994506836e-05
225,shap,0.9861502954736352,0.01022326946258545
226,shap,8.338689804077148e-05,2.1696090698242188e-05
227,shap,0.9970269210170954,-0.001256704330444336
228,shap,0.6615833342075348,-0.00010013580322265625
229,shap,0.0014526136219501495,-0.927419456653297
230,shap,0.22681045532226562,-0.00012665987014770508
231,shap,0.002161860466003418,-5.429983139038086e-05
232,shap,0.947387095540762,-0.00048160552978515625
233,shap,0.41636401414871216,-0.0015777945518493652
234,shap,7.098913192749023e-05,0.0012561678886413574
235,shap,0.9199312180280685,-0.00036460161209106445
236,shap,0.06422066688537598,8.416175842285156e-05
237,shap,0.9802358560264111,0.018191039562225342
238,shap,0.0053147077560424805,6.556510925292969e-06
239,shap,0.9975719472859055,0.00015878677368164062
240,shap,0.02042567729949951,-0.00033342838287353516
241,shap,0.004159748554229736,0.1054198145866394
242,shap,0.029172241687774658,-0.0001589059829711914
243,shap,0.9979857751168311,4.6193599700927734e-05
244,shap,0.9950166929047555,-0.0035896897315979004
245,shap,0.7497218400239944,0.8706134259700775
246,shap,0.9976062235655263,0.5896202325820923
247,shap,0.0008848905563354492,0.0008576512336730957
248,shap,0.13208317756652832,3.2961368560791016e-05
249,shap,0.0018233656883239746,0.0006681680679321289
250,shap,0.7322367131710052,-0.00030094385147094727
251,shap,0.9868013244122267,-0.0005371570587158203
252,shap,0.8576289564371109,-0.00026166439056396484
253,shap,0.2038285732269287,0.00012320280075073242
254,shap,0.31493066856637597,-0.6819840967655182
255,shap,0.0268438458442688,0.10516971349716187
256,shap,0.29814791679382324,0.7075808346271515
257,shap,0.9066361263394356,-0.00022304058074951172
258,shap,0.08590567111968994,-0.0001283884048461914
259,shap,0.9852688731625676,0.0010842084884643555
260,shap,0.000560760498046875,4.4345855712890625e-05
261,shap,0.9583139475435019,-0.028440654277801514
262,shap,0.019000709056854248,-1.1920928955078125e-07
263,shap,0.832387164235115,-8.565187454223633e-05
264,shap,0.9913504822179675,-0.0052713751792907715
265,shap,0.060157716274261475,0.003623485565185547
266,shap,0.18098974227905273,-0.8046128302812576
267,shap,0.0011073946952819824,0.0024430155754089355
268,shap,0.948522012680769,0.29667651653289795
269,shap,0.0026394128799438477,0.031017005443572998
270,shap,0.0416865348815918,0.00014543533325195312
271,shap,0.04786121845245361,-1.2159347534179688e-05
272,shap,0.045293331146240234,0.9183089062571526
273,shap,0.993476546369493,-0.0003669857978820801
274,shap,0.753155532758683,-0.24127572774887085
275,shap,0.0013431906700134277,2.8371810913085938e-05
276,shap,0.6401354670524597,-7.158517837524414e-05
277,shap,0.46400994062423706,-0.00011551380157470703
278,shap,0.36071789264678955,-0.0010469555854797363
279,shap,0.00017249584197998047,0.0692676305770874
280,shap,0.004080653190612793,0.0008572936058044434
281,shap,0.0009396672248840332,0.013522922992706299
282,shap,0.0001856684684753418,0.0008402466773986816
283,shap,0.014502286911010742,-0.0001862645149230957
284,shap,0.04619020223617554,5.728006362915039e-05
285,shap,0.7445072531700134,-0.0035042166709899902
286,shap,0.6855356693267822,0.00029098987579345703
287,shap,0.10102560673840344,-0.6223000437021255
288,shap,0.001842498779296875,0.00031560659408569336
289,shap,0.9964186137076467,-0.0004444718360900879
290,shap,0.9824737622402608,-0.011295557022094727
291,shap,0.17382770776748657,0.00023192167282104492
292,shap,0.9860963923856616,-0.00013756752014160156
293,shap,0.740551084280014,0.0010206103324890137
294,shap,0.8618222922086716,-0.004229605197906494
295,shap,0.1613132357597351,9.459257125854492e-05
296,shap,8.445978164672852e-05,8.434057235717773e-05
297,shap,0.9968404092360288,0.0003484487533569336
298,shap,0.007316529750823975,-8.410215377807617e-05
299,shap,0.3653236413374543,-0.6237460970878601
